t,x,y,couleur
0.1,153.207,14.0274,bleu
0.1,153.205,15.0595,bleu
0.1,153.253,16.223,bleu
0.1,153.206,17.388,bleu
0.1,153.205,18.4232,bleu
0.1,153.206,19.639,bleu
0.1,153.206,20.6674,bleu
0.1,153.206,21.884,bleu
0.1,153.206,22.9124,bleu
0.1,153.206,24.1281,bleu
0.1,153.206,25.1634,bleu
0.1,153.254,26.3268,bleu
0.1,153.206,27.4902,bleu
0.1,153.205,28.5254,bleu
0.1,153.206,29.7412,bleu
0.1,153.206,30.7696,bleu
0.1,153.206,31.9861,bleu
0.1,153.206,33.0146,bleu
0.1,153.205,34.2303,bleu
0.1,153.206,35.2655,bleu
0.1,153.254,36.4289,bleu
0.1,153.206,37.5924,bleu
0.1,153.205,38.6275,bleu
0.1,153.206,39.8433,bleu
0.1,153.206,40.8718,bleu
0.1,153.206,42.0883,bleu
0.1,153.206,43.1167,bleu
0.1,153.205,44.3325,bleu
0.1,153.206,45.3677,bleu
0.1,153.254,46.5325,bleu
0.1,153.206,47.6788,bleu
0.1,153.169,48.81,bleu
0.1,154.287,4.96639,bleu
0.1,154.24,6.09116,bleu
0.1,154.241,7.29151,bleu
0.1,154.241,8.3201,bleu
0.1,154.241,9.53718,bleu
0.1,154.241,10.565,bleu
0.1,154.241,11.7821,bleu
0.1,154.241,12.8099,bleu
0.1,154.241,14.0288,bleu
0.1,154.241,15.0598,bleu
0.1,154.189,16.2239,bleu
0.1,154.241,17.3875,bleu
0.1,154.241,18.423,bleu
0.1,154.241,19.6393,bleu
0.1,154.241,20.6671,bleu
0.1,154.241,21.8843,bleu
0.1,154.241,22.9121,bleu
0.1,154.241,24.1284,bleu
0.1,154.241,25.1638,bleu
0.1,154.188,26.3268,bleu
0.1,154.241,27.4897,bleu
0.1,154.241,28.5252,bleu
0.1,154.241,29.7415,bleu
0.1,154.241,30.7693,bleu
0.1,154.241,31.9864,bleu
0.1,154.241,33.0142,bleu
0.1,154.241,34.2305,bleu
0.1,154.241,35.266,bleu
0.1,154.188,36.4289,bleu
0.1,154.241,37.5919,bleu
0.1,154.241,38.6274,bleu
0.1,154.241,39.8437,bleu
0.1,154.241,40.8715,bleu
0.1,154.241,42.0886,bleu
0.1,154.241,43.1164,bleu
0.1,154.241,44.3327,bleu
0.1,154.241,45.3681,bleu
0.1,154.188,46.5324,bleu
0.1,154.24,47.678,bleu
0.1,154.287,48.8098,bleu
0.1,155.41,4.96639,bleu
0.1,155.458,6.09111,bleu
0.1,155.457,7.29163,bleu
0.1,155.457,8.31997,bleu
0.1,155.457,9.53731,bleu
0.1,155.457,10.5649,bleu
0.1,155.457,11.7822,bleu
0.1,155.457,12.8097,bleu
0.1,155.458,14.029,bleu
0.1,155.457,15.0597,bleu
0.1,155.514,16.2239,bleu
0.1,155.457,17.3877,bleu
0.1,155.457,18.4229,bleu
0.1,155.457,19.6395,bleu
0.1,155.457,20.667,bleu
0.1,155.457,21.8844,bleu
0.1,155.457,22.9119,bleu
0.1,155.457,24.1285,bleu
0.1,155.457,25.1637,bleu
0.1,155.515,26.3268,bleu
0.1,155.457,27.4899,bleu
0.1,155.457,28.5251,bleu
0.1,155.457,29.7416,bleu
0.1,155.457,30.7692,bleu
0.1,155.457,31.9866,bleu
0.1,155.457,33.0141,bleu
0.1,155.457,34.2307,bleu
0.1,155.457,35.2659,bleu
0.1,155.515,36.4289,bleu
0.1,155.457,37.592,bleu
0.1,155.457,38.6272,bleu
0.1,155.457,39.8438,bleu
0.1,155.457,40.8713,bleu
0.1,155.457,42.0887,bleu
0.1,155.457,43.1162,bleu
0.1,155.457,44.3328,bleu
0.1,155.457,45.368,bleu
0.1,155.515,46.5324,bleu
0.1,155.458,47.6781,bleu
0.1,155.41,48.8098,bleu
0.1,156.533,4.96639,bleu
0.1,156.484,6.09111,bleu
0.1,156.485,7.29163,bleu
0.1,156.485,8.31998,bleu
0.1,156.485,9.5373,bleu
0.1,156.485,10.5649,bleu
0.1,156.485,11.7822,bleu
0.1,156.485,12.8097,bleu
0.1,156.485,14.029,bleu
0.1,156.485,15.0597,bleu
0.1,156.428,16.2239,bleu
0.1,156.485,17.3877,bleu
0.1,156.485,18.4229,bleu
0.1,156.485,19.6395,bleu
0.1,156.485,20.667,bleu
0.1,156.485,21.8844,bleu
0.1,156.485,22.9119,bleu
0.1,156.485,24.1285,bleu
0.1,156.485,25.1637,bleu
0.1,156.428,26.3268,bleu
0.1,156.485,27.4899,bleu
0.1,156.485,28.5251,bleu
0.1,156.485,29.7416,bleu
0.1,156.485,30.7692,bleu
0.1,156.485,31.9865,bleu
0.1,156.485,33.0141,bleu
0.1,156.485,34.2307,bleu
0.1,156.485,35.2659,bleu
0.1,156.428,36.4289,bleu
0.1,156.485,37.592,bleu
0.1,156.485,38.6272,bleu
0.1,156.485,39.8438,bleu
0.1,156.485,40.8713,bleu
0.1,156.485,42.0887,bleu
0.1,156.485,43.1163,bleu
0.1,156.485,44.3328,bleu
0.1,156.485,45.368,bleu
0.1,156.427,46.5324,bleu
0.1,156.485,47.6781,bleu
0.1,156.533,48.8098,bleu
0.1,157.654,4.96639,bleu
0.1,157.703,6.09111,bleu
0.1,157.702,7.29163,bleu
0.1,157.702,8.31998,bleu
0.1,157.702,9.5373,bleu
0.1,157.702,10.5649,bleu
0.1,157.702,11.7822,bleu
0.1,157.702,12.8097,bleu
0.1,157.702,14.029,bleu
0.1,157.702,15.0597,bleu
0.1,157.759,16.2239,bleu
0.1,157.702,17.3877,bleu
0.1,157.702,18.4229,bleu
0.1,157.702,19.6395,bleu
0.1,157.702,20.667,bleu
0.1,157.702,21.8844,bleu
0.1,157.702,22.9119,bleu
0.1,157.702,24.1285,bleu
0.1,157.702,25.1637,bleu
0.1,157.76,26.3268,bleu
0.1,157.702,27.4899,bleu
0.1,157.702,28.5251,bleu
0.1,157.702,29.7416,bleu
0.1,157.702,30.7692,bleu
0.1,157.702,31.9865,bleu
0.1,157.702,33.0141,bleu
0.1,157.702,34.2307,bleu
0.1,157.702,35.2659,bleu
0.1,157.76,36.4289,bleu
0.1,157.702,37.592,bleu
0.1,157.702,38.6272,bleu
0.1,157.702,39.8438,bleu
0.1,157.702,40.8713,bleu
0.1,157.702,42.0887,bleu
0.1,157.702,43.1163,bleu
0.1,157.702,44.3328,bleu
0.1,157.702,45.368,bleu
0.1,157.76,46.5324,bleu
0.1,157.702,47.6781,bleu
0.1,157.654,48.8098,bleu
0.1,158.778,4.96639,bleu
0.1,158.729,6.09111,bleu
0.1,158.73,7.29163,bleu
0.1,158.73,8.31997,bleu
0.1,158.73,9.53731,bleu
0.1,158.73,10.5649,bleu
0.1,158.73,11.7822,bleu
0.1,158.73,12.8097,bleu
0.1,158.73,14.029,bleu
0.1,158.73,15.0597,bleu
0.1,158.673,16.2239,bleu
0.1,158.73,17.3877,bleu
0.1,158.73,18.4229,bleu
0.1,158.73,19.6395,bleu
0.1,158.73,20.667,bleu
0.1,158.73,21.8844,bleu
0.1,158.73,22.9119,bleu
0.1,158.73,24.1285,bleu
0.1,158.73,25.1637,bleu
0.1,158.673,26.3268,bleu
0.1,158.73,27.4899,bleu
0.1,158.73,28.5251,bleu
0.1,158.73,29.7416,bleu
0.1,158.73,30.7692,bleu
0.1,158.73,31.9866,bleu
0.1,158.73,33.0141,bleu
0.1,158.73,34.2307,bleu
0.1,158.73,35.2659,bleu
0.1,158.673,36.4289,bleu
0.1,158.73,37.592,bleu
0.1,158.73,38.6272,bleu
0.1,158.73,39.8438,bleu
0.1,158.73,40.8713,bleu
0.1,158.73,42.0887,bleu
0.1,158.73,43.1162,bleu
0.1,158.73,44.3328,bleu
0.1,158.73,45.368,bleu
0.1,158.672,46.5324,bleu
0.1,158.73,47.6781,bleu
0.1,158.778,48.8098,bleu
0.1,159.9,4.96639,bleu
0.1,159.947,6.09116,bleu
0.1,159.946,7.29151,bleu
0.1,159.946,8.3201,bleu
0.1,159.946,9.53718,bleu
0.1,159.946,10.565,bleu
0.1,159.946,11.7821,bleu
0.1,159.946,12.8099,bleu
0.1,159.947,14.0288,bleu
0.1,159.946,15.0598,bleu
0.1,159.998,16.2239,bleu
0.1,159.946,17.3875,bleu
0.1,159.946,18.423,bleu
0.1,159.946,19.6393,bleu
0.1,159.946,20.6671,bleu
0.1,159.946,21.8843,bleu
0.1,159.946,22.9121,bleu
0.1,159.946,24.1284,bleu
0.1,159.946,25.1638,bleu
0.1,159.999,26.3268,bleu
0.1,159.946,27.4897,bleu
0.1,159.946,28.5252,bleu
0.1,159.946,29.7415,bleu
0.1,159.946,30.7693,bleu
0.1,159.946,31.9864,bleu
0.1,159.946,33.0142,bleu
0.1,159.946,34.2305,bleu
0.1,159.946,35.266,bleu
0.1,159.999,36.4289,bleu
0.1,159.946,37.5919,bleu
0.1,159.946,38.6274,bleu
0.1,159.946,39.8437,bleu
0.1,159.946,40.8715,bleu
0.1,159.946,42.0886,bleu
0.1,159.946,43.1164,bleu
0.1,159.946,44.3327,bleu
0.1,159.946,45.3681,bleu
0.1,159.999,46.5324,bleu
0.1,159.947,47.678,bleu
0.1,159.9,48.8098,bleu
0.1,161.018,4.96611,bleu
0.1,160.981,6.0911,bleu
0.1,160.981,7.29123,bleu
0.1,160.982,8.32041,bleu
0.1,160.982,9.53687,bleu
0.1,160.982,10.5653,bleu
0.1,160.982,11.7818,bleu
0.1,160.982,12.8102,bleu
0.1,160.98,14.0274,bleu
0.1,160.983,15.0595,bleu
0.1,160.935,16.223,bleu
0.1,160.981,17.388,bleu
0.1,160.982,18.4232,bleu
0.1,160.982,19.639,bleu
0.1,160.982,20.6674,bleu
0.1,160.982,21.884,bleu
0.1,160.982,22.9124,bleu
0.1,160.982,24.1281,bleu
0.1,160.981,25.1634,bleu
0.1,160.933,26.3268,bleu
0.1,160.981,27.4902,bleu
0.1,160.982,28.5254,bleu
0.1,160.982,29.7412,bleu
0.1,160.982,30.7696,bleu
0.1,160.982,31.9861,bleu
0.1,160.982,33.0146,bleu
0.1,160.982,34.2303,bleu
0.1,160.981,35.2655,bleu
0.1,160.933,36.4289,bleu
0.1,160.981,37.5924,bleu
0.1,160.982,38.6275,bleu
0.1,160.982,39.8433,bleu
0.1,160.982,40.8718,bleu
0.1,160.982,42.0883,bleu
0.1,160.982,43.1167,bleu
0.1,160.982,44.3325,bleu
0.1,160.981,45.3677,bleu
0.1,160.933,46.5325,bleu
0.1,160.981,47.6788,bleu
0.1,161.018,48.81,bleu
0.1,162.145,4.97263,bleu
0.1,162.145,6.06005,bleu
0.1,162.145,7.34882,bleu
0.1,162.145,8.26293,bleu
0.1,162.145,9.59462,bleu
0.1,162.145,10.5075,bleu
0.1,162.145,11.8396,bleu
0.1,162.145,12.7523,bleu
0.1,162.145,14.1185,bleu
0.1,162.145,14.9815,bleu
0.1,162.145,16.221,bleu
0.1,162.145,17.4357,bleu
0.1,162.145,18.3705,bleu
0.1,162.145,19.6968,bleu
0.1,162.145,20.6097,bleu
0.1,162.145,21.9417,bleu
0.1,162.145,22.8546,bleu
0.1,162.145,24.1826,bleu
0.1,162.145,25.1141,bleu
0.1,162.145,26.3267,bleu
0.1,162.145,27.538,bleu
0.1,162.145,28.4726,bleu
0.1,162.145,29.7989,bleu
0.1,162.145,30.7119,bleu
0.1,162.145,32.0439,bleu
0.1,162.145,32.9568,bleu
0.1,162.145,34.2831,bleu
0.1,162.145,35.2177,bleu
0.1,162.145,36.4289,bleu
0.1,162.145,37.6402,bleu
0.1,162.145,38.5747,bleu
0.1,162.145,39.9011,bleu
0.1,162.145,40.814,bleu
0.1,162.145,42.146,bleu
0.1,162.145,43.059,bleu
0.1,162.145,44.3853,bleu
0.1,162.145,45.3198,bleu
0.1,162.145,46.5329,bleu
0.1,162.145,47.7031,bleu
0.1,162.145,48.8046,bleu
0.1,163.271,4.96611,bleu
0.1,163.308,6.0911,bleu
0.1,163.308,7.29123,bleu
0.1,163.308,8.32041,bleu
0.1,163.308,9.53687,bleu
0.1,163.308,10.5653,bleu
0.1,163.308,11.7818,bleu
0.1,163.308,12.8102,bleu
0.1,163.309,14.0274,bleu
0.1,163.307,15.0595,bleu
0.1,163.356,16.223,bleu
0.1,163.308,17.388,bleu
0.1,163.308,18.4232,bleu
0.1,163.308,19.639,bleu
0.1,163.308,20.6674,bleu
0.1,163.308,21.884,bleu
0.1,163.308,22.9124,bleu
0.1,163.308,24.1281,bleu
0.1,163.308,25.1634,bleu
0.1,163.357,26.3268,bleu
0.1,163.308,27.4901,bleu
0.1,163.308,28.5254,bleu
0.1,163.308,29.7412,bleu
0.1,163.308,30.7696,bleu
0.1,163.308,31.9861,bleu
0.1,163.308,33.0146,bleu
0.1,163.308,34.2303,bleu
0.1,163.308,35.2656,bleu
0.1,163.357,36.4289,bleu
0.1,163.308,37.5923,bleu
0.1,163.308,38.6275,bleu
0.1,163.308,39.8433,bleu
0.1,163.308,40.8718,bleu
0.1,163.308,42.0883,bleu
0.1,163.308,43.1167,bleu
0.1,163.308,44.3325,bleu
0.1,163.308,45.3677,bleu
0.1,163.358,46.5324,bleu
0.1,163.308,47.6787,bleu
0.1,163.271,48.81,bleu
0.1,164.389,4.96639,bleu
0.1,164.342,6.09116,bleu
0.1,164.343,7.29151,bleu
0.1,164.343,8.3201,bleu
0.1,164.343,9.53718,bleu
0.1,164.343,10.565,bleu
0.1,164.343,11.7821,bleu
0.1,164.343,12.8099,bleu
0.1,164.343,14.0288,bleu
0.1,164.343,15.0598,bleu
0.1,164.29,16.2239,bleu
0.1,164.343,17.3876,bleu
0.1,164.343,18.423,bleu
0.1,164.343,19.6393,bleu
0.1,164.343,20.6671,bleu
0.1,164.343,21.8843,bleu
0.1,164.343,22.9121,bleu
0.1,164.343,24.1284,bleu
0.1,164.343,25.1638,bleu
0.1,164.289,26.3268,bleu
0.1,164.343,27.4898,bleu
0.1,164.343,28.5252,bleu
0.1,164.343,29.7415,bleu
0.1,164.343,30.7693,bleu
0.1,164.343,31.9864,bleu
0.1,164.343,33.0142,bleu
0.1,164.343,34.2305,bleu
0.1,164.343,35.266,bleu
0.1,164.289,36.4289,bleu
0.1,164.343,37.5919,bleu
0.1,164.343,38.6274,bleu
0.1,164.343,39.8437,bleu
0.1,164.343,40.8715,bleu
0.1,164.343,42.0886,bleu
0.1,164.343,43.1164,bleu
0.1,164.343,44.3327,bleu
0.1,164.343,45.3681,bleu
0.1,164.289,46.5324,bleu
0.1,164.343,47.6781,bleu
0.1,164.389,48.8098,bleu
0.1,165.512,4.96639,bleu
0.1,165.56,6.09111,bleu
0.1,165.56,7.29163,bleu
0.1,165.56,8.31997,bleu
0.1,165.56,9.53731,bleu
0.1,165.56,10.5649,bleu
0.1,165.56,11.7822,bleu
0.1,165.56,12.8097,bleu
0.1,165.56,14.029,bleu
0.1,165.559,15.0597,bleu
0.1,165.617,16.2239,bleu
0.1,165.559,17.3877,bleu
0.1,165.559,18.4229,bleu
0.1,165.56,19.6395,bleu
0.1,165.56,20.667,bleu
0.1,165.56,21.8844,bleu
0.1,165.56,22.9119,bleu
0.1,165.559,24.1285,bleu
0.1,165.559,25.1637,bleu
0.1,165.617,26.3268,bleu
0.1,165.559,27.4899,bleu
0.1,165.559,28.5251,bleu
0.1,165.56,29.7416,bleu
0.1,165.56,30.7692,bleu
0.1,165.56,31.9866,bleu
0.1,165.56,33.0141,bleu
0.1,165.559,34.2307,bleu
0.1,165.559,35.2659,bleu
0.1,165.617,36.4289,bleu
0.1,165.559,37.592,bleu
0.1,165.559,38.6272,bleu
0.1,165.56,39.8438,bleu
0.1,165.56,40.8713,bleu
0.1,165.56,42.0887,bleu
0.1,165.56,43.1162,bleu
0.1,165.559,44.3328,bleu
0.1,165.559,45.368,bleu
0.1,165.617,46.5324,bleu
0.1,165.56,47.6781,bleu
0.1,165.512,48.8098,bleu
0.1,166.635,4.96639,bleu
0.1,166.587,6.09111,bleu
0.1,166.587,7.29163,bleu
0.1,166.587,8.31998,bleu
0.1,166.587,9.5373,bleu
0.1,166.587,10.5649,bleu
0.1,166.587,11.7822,bleu
0.1,166.587,12.8097,bleu
0.1,166.587,14.029,bleu
0.1,166.587,15.0597,bleu
0.1,166.53,16.2239,bleu
0.1,166.588,17.3877,bleu
0.1,166.587,18.4229,bleu
0.1,166.587,19.6395,bleu
0.1,166.587,20.667,bleu
0.1,166.587,21.8844,bleu
0.1,166.587,22.9119,bleu
0.1,166.587,24.1285,bleu
0.1,166.588,25.1637,bleu
0.1,166.53,26.3268,bleu
0.1,166.588,27.4899,bleu
0.1,166.587,28.5251,bleu
0.1,166.587,29.7416,bleu
0.1,166.587,30.7692,bleu
0.1,166.587,31.9865,bleu
0.1,166.587,33.0141,bleu
0.1,166.587,34.2307,bleu
0.1,166.588,35.2659,bleu
0.1,166.53,36.4289,bleu
0.1,166.588,37.592,bleu
0.1,166.587,38.6272,bleu
0.1,166.587,39.8438,bleu
0.1,166.587,40.8713,bleu
0.1,166.587,42.0887,bleu
0.1,166.587,43.1163,bleu
0.1,166.587,44.3328,bleu
0.1,166.588,45.368,bleu
0.1,166.53,46.5324,bleu
0.1,166.587,47.6781,bleu
0.1,166.635,48.8098,bleu
0.1,167.757,4.96639,bleu
0.1,167.805,6.09111,bleu
0.1,167.805,7.29163,bleu
0.1,167.804,8.31998,bleu
0.1,167.804,9.5373,bleu
0.1,167.804,10.5649,bleu
0.1,167.804,11.7822,bleu
0.1,167.804,12.8097,bleu
0.1,167.805,14.029,bleu
0.1,167.804,15.0597,bleu
0.1,167.862,16.2239,bleu
0.1,167.804,17.3877,bleu
0.1,167.804,18.4229,bleu
0.1,167.804,19.6395,bleu
0.1,167.804,20.667,bleu
0.1,167.804,21.8844,bleu
0.1,167.804,22.9119,bleu
0.1,167.804,24.1285,bleu
0.1,167.804,25.1637,bleu
0.1,167.862,26.3268,bleu
0.1,167.804,27.4899,bleu
0.1,167.804,28.5251,bleu
0.1,167.804,29.7416,bleu
0.1,167.804,30.7692,bleu
0.1,167.804,31.9865,bleu
0.1,167.804,33.0141,bleu
0.1,167.804,34.2307,bleu
0.1,167.804,35.2659,bleu
0.1,167.862,36.4289,bleu
0.1,167.804,37.592,bleu
0.1,167.804,38.6272,bleu
0.1,167.804,39.8438,bleu
0.1,167.804,40.8713,bleu
0.1,167.804,42.0887,bleu
0.1,167.804,43.1163,bleu
0.1,167.804,44.3328,bleu
0.1,167.804,45.368,bleu
0.1,167.862,46.5324,bleu
0.1,167.805,47.6781,bleu
0.1,167.757,48.8098,bleu
0.1,168.88,4.96639,bleu
0.1,168.831,6.09111,bleu
0.1,168.832,7.29163,bleu
0.1,168.832,8.31997,bleu
0.1,168.832,9.53731,bleu
0.1,168.832,10.5649,bleu
0.1,168.832,11.7822,bleu
0.1,168.832,12.8097,bleu
0.1,168.832,14.029,bleu
0.1,168.832,15.0597,bleu
0.1,168.775,16.2239,bleu
0.1,168.832,17.3877,bleu
0.1,168.832,18.4229,bleu
0.1,168.832,19.6395,bleu
0.1,168.832,20.667,bleu
0.1,168.832,21.8844,bleu
0.1,168.832,22.9119,bleu
0.1,168.832,24.1285,bleu
0.1,168.832,25.1637,bleu
0.1,168.775,26.3268,bleu
0.1,168.832,27.4899,bleu
0.1,168.832,28.5251,bleu
0.1,168.832,29.7416,bleu
0.1,168.832,30.7692,bleu
0.1,168.832,31.9866,bleu
0.1,168.832,33.0141,bleu
0.1,168.832,34.2307,bleu
0.1,168.832,35.2659,bleu
0.1,168.775,36.4289,bleu
0.1,168.832,37.592,bleu
0.1,168.832,38.6272,bleu
0.1,168.832,39.8438,bleu
0.1,168.832,40.8713,bleu
0.1,168.832,42.0887,bleu
0.1,168.832,43.1162,bleu
0.1,168.832,44.3328,bleu
0.1,168.832,45.368,bleu
0.1,168.774,46.5324,bleu
0.1,168.832,47.6781,bleu
0.1,168.88,48.8098,bleu
0.1,170.002,4.96639,bleu
0.1,170.049,6.09116,bleu
0.1,170.049,7.29151,bleu
0.1,170.049,8.3201,bleu
0.1,170.049,9.53718,bleu
0.1,170.049,10.565,bleu
0.1,170.049,11.7821,bleu
0.1,170.049,12.8099,bleu
0.1,170.049,14.0288,bleu
0.1,170.048,15.0598,bleu
0.1,170.101,16.2239,bleu
0.1,170.048,17.3875,bleu
0.1,170.048,18.423,bleu
0.1,170.049,19.6393,bleu
0.1,170.049,20.6671,bleu
0.1,170.049,21.8843,bleu
0.1,170.049,22.9121,bleu
0.1,170.048,24.1284,bleu
0.1,170.048,25.1638,bleu
0.1,170.101,26.3268,bleu
0.1,170.048,27.4897,bleu
0.1,170.048,28.5252,bleu
0.1,170.049,29.7415,bleu
0.1,170.049,30.7693,bleu
0.1,170.049,31.9864,bleu
0.1,170.049,33.0142,bleu
0.1,170.048,34.2305,bleu
0.1,170.048,35.266,bleu
0.1,170.101,36.4289,bleu
0.1,170.048,37.5919,bleu
0.1,170.048,38.6274,bleu
0.1,170.049,39.8437,bleu
0.1,170.049,40.8715,bleu
0.1,170.049,42.0886,bleu
0.1,170.049,43.1164,bleu
0.1,170.048,44.3327,bleu
0.1,170.048,45.3681,bleu
0.1,170.101,46.5324,bleu
0.1,170.049,47.678,bleu
0.1,170.002,48.8098,bleu
0.1,171.12,4.96611,bleu
0.1,171.084,6.0911,bleu
0.1,171.084,7.29123,bleu
0.1,171.084,8.32041,bleu
0.1,171.084,9.53687,bleu
0.1,171.084,10.5653,bleu
0.1,171.084,11.7818,bleu
0.1,171.084,12.8102,bleu
0.1,171.082,14.0274,bleu
0.1,171.085,15.0595,bleu
0.1,171.037,16.223,bleu
0.1,171.083,17.388,bleu
0.1,171.084,18.4232,bleu
0.1,171.084,19.639,bleu
0.1,171.084,20.6674,bleu
0.1,171.084,21.884,bleu
0.1,171.084,22.9124,bleu
0.1,171.084,24.1282,bleu
0.1,171.083,25.1634,bleu
0.1,171.036,26.3268,bleu
0.1,171.083,27.4902,bleu
0.1,171.084,28.5254,bleu
0.1,171.084,29.7412,bleu
0.1,171.084,30.7696,bleu
0.1,171.084,31.9861,bleu
0.1,171.084,33.0146,bleu
0.1,171.084,34.2303,bleu
0.1,171.083,35.2655,bleu
0.1,171.036,36.4289,bleu
0.1,171.083,37.5923,bleu
0.1,171.084,38.6275,bleu
0.1,171.084,39.8433,bleu
0.1,171.084,40.8718,bleu
0.1,171.084,42.0883,bleu
0.1,171.084,43.1167,bleu
0.1,171.084,44.3325,bleu
0.1,171.083,45.3677,bleu
0.1,171.036,46.5325,bleu
0.1,171.083,47.6788,bleu
0.1,171.12,48.81,bleu
0.1,172.247,4.97263,bleu
0.1,172.248,6.06024,bleu
0.1,172.248,7.34859,bleu
0.1,172.248,8.26314,bleu
0.1,172.248,9.5944,bleu
0.1,172.248,10.5078,bleu
0.1,172.248,11.8394,bleu
0.1,172.248,12.7525,bleu
0.1,172.248,14.1186,bleu
0.1,172.248,14.9811,bleu
0.1,172.25,16.2212,bleu
0.1,172.248,17.4345,bleu
0.1,172.248,18.3708,bleu
0.1,172.248,19.6965,bleu
0.1,172.248,20.6099,bleu
0.1,172.248,21.9415,bleu
0.1,172.248,22.8549,bleu
0.1,172.248,24.1819,bleu
0.1,172.248,25.1155,bleu
0.1,172.251,26.3267,bleu
0.1,172.248,27.5368,bleu
0.1,172.248,28.473,bleu
0.1,172.248,29.7987,bleu
0.1,172.248,30.7121,bleu
0.1,172.248,32.0436,bleu
0.1,172.248,32.957,bleu
0.1,172.248,34.2827,bleu
0.1,172.248,35.2189,bleu
0.1,172.251,36.4289,bleu
0.1,172.248,37.6389,bleu
0.1,172.248,38.5751,bleu
0.1,172.248,39.9009,bleu
0.1,172.248,40.8142,bleu
0.1,172.248,42.1458,bleu
0.1,172.248,43.0592,bleu
0.1,172.248,44.3849,bleu
0.1,172.248,45.321,bleu
0.1,172.251,46.533,bleu
0.1,172.249,47.702,bleu
0.1,172.247,48.8046,bleu
0.1,173.373,4.96611,bleu
0.1,173.412,6.091,bleu
0.1,173.412,7.29133,bleu
0.1,173.412,8.32031,bleu
0.1,173.412,9.53696,bleu
0.1,173.412,10.5652,bleu
0.1,173.412,11.7819,bleu
0.1,173.412,12.8102,bleu
0.1,173.413,14.027,bleu
0.1,173.41,15.0614,bleu
0.1,173.49,16.2237,bleu
0.1,173.412,17.3866,bleu
0.1,173.412,18.4232,bleu
0.1,173.412,19.6391,bleu
0.1,173.412,20.6674,bleu
0.1,173.412,21.884,bleu
0.1,173.412,22.9123,bleu
0.1,173.412,24.1282,bleu
0.1,173.412,25.1648,bleu
0.1,173.49,26.3268,bleu
0.1,173.412,27.4888,bleu
0.1,173.412,28.5254,bleu
0.1,173.412,29.7413,bleu
0.1,173.412,30.7695,bleu
0.1,173.412,31.9862,bleu
0.1,173.412,33.0145,bleu
0.1,173.412,34.2303,bleu
0.1,173.412,35.2669,bleu
0.1,173.49,36.4289,bleu
0.1,173.412,37.5909,bleu
0.1,173.412,38.6276,bleu
0.1,173.412,39.8434,bleu
0.1,173.412,40.8717,bleu
0.1,173.412,42.0884,bleu
0.1,173.412,43.1166,bleu
0.1,173.412,44.3325,bleu
0.1,173.412,45.3691,bleu
0.1,173.49,46.5322,bleu
0.1,173.412,47.6777,bleu
0.1,173.373,48.8101,bleu
0.1,174.491,4.96639,bleu
0.1,174.442,6.0909,bleu
0.1,174.442,7.29178,bleu
0.1,174.443,8.31984,bleu
0.1,174.442,9.53744,bleu
0.1,174.442,10.5647,bleu
0.1,174.442,11.7824,bleu
0.1,174.443,12.8096,bleu
0.1,174.442,14.029,bleu
0.1,174.444,15.0588,bleu
0.1,174.353,16.2235,bleu
0.1,174.444,17.3891,bleu
0.1,174.443,18.4227,bleu
0.1,174.442,19.6396,bleu
0.1,174.442,20.6669,bleu
0.1,174.442,21.8845,bleu
0.1,174.442,22.9118,bleu
0.1,174.443,24.1287,bleu
0.1,174.444,25.1622,bleu
0.1,174.353,26.3268,bleu
0.1,174.444,27.4913,bleu
0.1,174.443,28.5249,bleu
0.1,174.442,29.7418,bleu
0.1,174.442,30.769,bleu
0.1,174.442,31.9867,bleu
0.1,174.442,33.014,bleu
0.1,174.443,34.2309,bleu
0.1,174.444,35.2644,bleu
0.1,174.353,36.4289,bleu
0.1,174.444,37.5935,bleu
0.1,174.443,38.627,bleu
0.1,174.442,39.8439,bleu
0.1,174.442,40.8712,bleu
0.1,174.442,42.0888,bleu
0.1,174.442,43.1161,bleu
0.1,174.443,44.333,bleu
0.1,174.444,45.3665,bleu
0.1,174.353,46.5324,bleu
0.1,174.443,47.6796,bleu
0.1,174.491,48.8098,bleu
0.1,175.614,4.96639,bleu
0.1,175.662,6.09111,bleu
0.1,175.662,7.29163,bleu
0.1,175.662,8.31997,bleu
0.1,175.662,9.53731,bleu
0.1,175.662,10.5649,bleu
0.1,175.662,11.7822,bleu
0.1,175.662,12.8097,bleu
0.1,175.662,14.0289,bleu
0.1,175.661,15.0597,bleu
0.1,175.719,16.2239,bleu
0.1,175.661,17.3877,bleu
0.1,175.662,18.4229,bleu
0.1,175.662,19.6395,bleu
0.1,175.662,20.667,bleu
0.1,175.662,21.8844,bleu
0.1,175.662,22.9119,bleu
0.1,175.662,24.1285,bleu
0.1,175.661,25.1637,bleu
0.1,175.719,26.3268,bleu
0.1,175.661,27.4899,bleu
0.1,175.662,28.5251,bleu
0.1,175.662,29.7416,bleu
0.1,175.662,30.7692,bleu
0.1,175.662,31.9866,bleu
0.1,175.662,33.0141,bleu
0.1,175.662,34.2307,bleu
0.1,175.661,35.2659,bleu
0.1,175.719,36.4289,bleu
0.1,175.661,37.592,bleu
0.1,175.662,38.6272,bleu
0.1,175.662,39.8438,bleu
0.1,175.662,40.8713,bleu
0.1,175.662,42.0887,bleu
0.1,175.662,43.1162,bleu
0.1,175.662,44.3328,bleu
